ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Income;Family_Size;Var_1;Segmentation
466160;Female;Yes;51;Yes;Engineer;1;Average;100738;2;Cat_6;A
463842;Female;Yes;48;Yes;Engineer;0;High;98633;4;Cat_6;B
465902;Male;No;25;Yes;Executive;3;Low;132570;3;Cat_6;B
467034;Male;Yes;89;No;Executive;0;High;131563;2;Cat_6;A
466247;Female;;51;Yes;Artist;0;Low;44293;4;Cat_2;A
465747;Female;No;40;Yes;Artist;6;Low;83474;1;Cat_6;A
464203;Male;No;56;Yes;Artist;2;Low;69094;1;Cat_6;B
462373;Male;Yes;36;Yes;Entertainment;9;High;77543;3;Cat_6;B
465364;Female;No;38;Yes;Doctor;5;Low;426447;5;Cat_2;A
464280;Male;Yes;47;Yes;Entertainment;1;Low;76831;4;Cat_6;A
460993;Male;Yes;61;Yes;Artist;1;Average;98378;4;Cat_6;A
464227;Male;Yes;89;Yes;Lawyer;0;High;145222;2;Cat_6;A
461141;Male;Yes;55;No;Homemaker;2;Low;21986;1;Cat_3;A
465297;Male;Yes;88;No;;;High;;3;Cat_6;A
467282;Female;Yes;43;Yes;Artist;4;Average;80740;2;Cat_6;A
459790;Male;No;28;No;Doctor;10;Low;390741;3;Cat_6;A
464670;Male;Yes;42;No;Entertainment;0;Average;61568;4;Cat_4;B
462093;Male;No;33;Yes;Artist;1;Low;87180;;Cat_4;B
459398;Female;Yes;60;No;Lawyer;;High;137981;2;Cat_6;A
461136;Male;No;59;Yes;Artist;1;Low;83072;1;Cat_6;B
461379;Male;No;31;Yes;Healthcare;0;Low;309706;;Cat_5;B
461956;Female;No;31;Yes;Artist;2;Low;93661;;Cat_6;A
460283;Male;Yes;43;Yes;Doctor;14;Low;366647;2;Cat_6;A
460337;Female;No;42;Yes;Marketing;10;Low;130892;3;Cat_6;B
463275;Male;Yes;29;No;Entertainment;7;Average;70983;2;Cat_3;B
461234;Female;No;53;Yes;Artist;3;Low;99515;;Cat_4;A
466861;Female;No;21;No;Healthcare;8;Low;431903;7;Cat_2;B
463177;Male;No;41;Yes;Entertainment;7;Low;42986;2;Cat_1;B
461874;Male;Yes;48;Yes;Doctor;0;Average;456631;3;Cat_3;A
462506;Male;No;31;No;Healthcare;1;Low;369152;4;Cat_6;A
466868;Male;No;26;Yes;Doctor;4;Low;444285;3;Cat_2;A
461253;Female;No;18;No;Healthcare;0;Low;371039;5;Cat_4;B
460466;Female;No;19;No;Healthcare;8;Low;332889;;Cat_6;B
461830;Male;Yes;42;Yes;Executive;1;High;140546;3;Cat_6;A
464748;Female;Yes;52;No;Engineer;9;Average;115179;5;Cat_4;B
461904;Female;Yes;50;Yes;Artist;4;Average;45458;2;Cat_5;A
466737;Male;No;33;No;Entertainment;1;Low;55514;;Cat_6;B
459153;Female;Yes;75;Yes;;0;High;;2;Cat_6;B
467562;Male;Yes;71;Yes;Executive;0;High;152515;3;Cat_6;A
465168;Female;Yes;59;No;Entertainment;8;Average;73972;2;Cat_6;B
459162;Female;Yes;85;Yes;Lawyer;0;High;84540;2;Cat_6;A
462831;Male;Yes;29;No;Executive;1;High;126692;3;Cat_6;B
465576;Male;Yes;43;No;Executive;4;Average;102832;5;Cat_4;A
464474;Female;No;52;Yes;Artist;1;Low;90397;1;Cat_6;A
460566;Male;Yes;36;Yes;Homemaker;;Average;32132;2;Cat_3;A
465169;Female;No;59;Yes;Doctor;0;Low;370678;4;Cat_6;B
460235;Female;No;23;No;Healthcare;1;Low;300882;3;Cat_6;B
462580;Female;No;39;Yes;Artist;0;Low;94242;1;Cat_4;B
467313;Male;Yes;39;Yes;Entertainment;1;Average;81239;2;Cat_6;B
460400;Female;Yes;46;Yes;Entertainment;5;Low;56984;2;Cat_6;A
463406;Male;No;33;No;Marketing;0;Low;118324;4;Cat_3;A
459135;Male;Yes;53;Yes;Executive;0;High;128666;4;Cat_6;A
465862;Female;;50;Yes;Artist;8;Average;99340;1;Cat_6;A
462972;Female;Yes;62;Yes;Artist;1;Low;94713;1;Cat_6;B
466284;Male;Yes;46;Yes;Artist;1;Average;66390;5;Cat_2;A
464410;Male;Yes;40;Yes;Artist;0;Average;61192;2;Cat_6;A
466005;Male;No;62;Yes;Entertainment;1;Low;77253;4;Cat_2;A
460821;Female;No;31;Yes;Healthcare;;Low;324021;2;Cat_4;B
459206;Female;No;25;No;Artist;1;Low;100037;3;Cat_6;A
467571;Male;No;23;No;Marketing;0;Low;96906;;;A
461156;Male;No;22;No;Marketing;3;Low;107612;6;Cat_3;B
465515;Female;Yes;47;Yes;Artist;1;High;89939;6;Cat_6;B
460883;Male;Yes;68;Yes;Artist;0;High;102400;2;Cat_6;B
465380;Male;No;25;No;Entertainment;5;Low;67442;2;Cat_6;B
467435;Female;No;30;No;Artist;0;Low;66917;;Cat_6;A
461218;Male;Yes;27;No;Executive;0;Low;123907;6;Cat_6;B
467186;Male;Yes;38;Yes;Entertainment;2;Average;106900;3;Cat_3;B
459827;Female;No;33;No;;;Low;;1;Cat_7;A
461859;Female;Yes;46;No;Artist;5;Low;59753;5;Cat_6;A
467821;Female;Yes;37;Yes;Artist;1;Low;92416;2;Cat_6;A
462525;Female;Yes;41;Yes;Artist;0;Average;84511;2;Cat_6;A
462787;Female;No;29;No;Artist;1;Low;64170;1;Cat_3;A
459055;Female;No;19;No;Entertainment;1;Low;59347;5;Cat_6;B
462605;Male;Yes;82;No;Executive;1;High;168946;2;Cat_4;B
461252;Female;Yes;48;Yes;Doctor;1;Low;409746;1;Cat_3;B
464340;Male;Yes;67;Yes;Artist;1;High;54983;2;Cat_6;B
461872;Female;Yes;77;Yes;Lawyer;0;High;90068;2;Cat_6;B
459746;Male;;56;Yes;Artist;1;Average;70869;2;Cat_6;B
466274;Male;Yes;69;Yes;Executive;0;Low;170141;;Cat_6;A
467499;Male;Yes;40;Yes;Artist;;Low;87068;3;Cat_6;A
467423;Male;Yes;61;Yes;Artist;0;Low;107116;1;Cat_6;B
463865;Male;Yes;46;Yes;Artist;0;Average;50489;5;Cat_6;B
467504;Female;;31;No;Doctor;1;Low;453124;4;Cat_6;B
458984;Male;Yes;39;Yes;Artist;0;Average;95112;3;Cat_6;A
459142;Female;Yes;89;Yes;Artist;0;High;47357;3;Cat_6;A
462993;Male;Yes;30;No;Artist;;Average;101878;3;Cat_6;B
467947;Female;;59;Yes;Artist;1;Average;56983;4;Cat_6;A
466389;Female;Yes;47;Yes;Engineer;0;Average;115760;2;Cat_6;A
460632;Female;No;22;No;Healthcare;0;Low;486813;3;Cat_3;B
465626;Female;No;42;Yes;Artist;7;Low;52549;3;Cat_6;A
461768;Male;Yes;69;Yes;Artist;0;High;56008;2;Cat_6;A
462242;Female;No;30;Yes;Entertainment;0;Low;107740;5;Cat_1;B
466949;Male;Yes;39;No;Executive;12;High;184679;7;Cat_6;B
465479;Male;No;27;No;Artist;1;Low;76224;1;Cat_4;B
464845;Male;Yes;30;No;Engineer;1;Average;105765;3;Cat_4;A
465066;Male;Yes;47;Yes;Executive;7;High;128369;4;Cat_6;A
466817;Female;Yes;81;No;Lawyer;0;High;160525;2;Cat_6;B
466436;Male;Yes;42;No;Doctor;0;Average;367806;3;Cat_6;B
467974;Female;No;43;Yes;Artist;1;Low;57563;1;Cat_4;B
460341;Female;No;31;No;Entertainment;11;Low;47678;5;Cat_7;B
467463;Female;Yes;39;Yes;Artist;8;Average;106215;3;Cat_6;B
466235;Female;Yes;57;Yes;Artist;0;Average;103799;4;Cat_4;A
459371;Male;Yes;35;Yes;;;Low;;2;Cat_6;A
460233;Male;No;43;Yes;Doctor;0;Low;381050;;Cat_6;B
466094;Female;No;31;No;Healthcare;0;Low;377179;3;Cat_6;B
461451;Female;No;28;Yes;Engineer;1;Low;98523;6;Cat_2;A
460473;Male;Yes;58;Yes;Artist;0;Average;100122;2;Cat_4;B
461786;Male;Yes;71;Yes;Lawyer;0;High;109892;2;Cat_6;A
466745;Female;Yes;36;Yes;Homemaker;0;Average;32705;2;Cat_6;B
460124;Female;No;43;Yes;Artist;1;Low;59957;3;Cat_6;A
459910;Male;Yes;69;Yes;Artist;1;Low;87012;2;Cat_6;B
464082;Male;Yes;77;Yes;Lawyer;0;Low;135778;1;Cat_6;A
461487;Male;Yes;50;Yes;Artist;1;Average;100990;4;Cat_6;A
465188;Female;Yes;50;Yes;Artist;1;Average;70321;4;Cat_6;B
467255;Female;No;40;Yes;Healthcare;6;Low;444329;2;Cat_6;B
466993;Female;Yes;43;Yes;Engineer;9;Average;119426;2;Cat_6;A
467151;Male;No;37;No;Entertainment;;Low;95270;1;Cat_6;B
467480;Male;Yes;35;Yes;Artist;;Average;99295;;Cat_6;B
464403;Female;Yes;65;Yes;Lawyer;0;High;147813;3;Cat_6;A
461518;Female;Yes;46;Yes;Artist;0;Average;88127;4;Cat_3;B
464848;Male;Yes;35;No;Entertainment;1;Average;68515;4;Cat_4;B
460715;Female;Yes;86;No;Lawyer;0;High;145453;2;Cat_6;A
466963;Male;No;63;No;Entertainment;7;Low;49556;1;Cat_6;A
466508;Female;Yes;40;Yes;Artist;9;Average;83083;5;Cat_6;B
460125;Female;Yes;55;Yes;Artist;10;Low;53611;1;Cat_6;B
462325;Male;No;37;Yes;Healthcare;1;Low;358817;4;Cat_4;B
461537;Male;No;31;Yes;Artist;0;Low;49124;1;Cat_6;B
461679;Male;No;28;Yes;Healthcare;4;Low;348630;4;Cat_6;B
463559;Female;Yes;48;Yes;Engineer;1;High;94317;3;Cat_6;B
464330;Male;No;38;Yes;Artist;;Low;102162;2;Cat_6;A
467018;Male;Yes;57;Yes;Artist;1;Average;87469;5;Cat_6;A
463160;Female;No;48;No;Entertainment;;Low;80809;1;Cat_6;B
467736;Female;Yes;79;Yes;Lawyer;4;High;108784;;Cat_6;B
466104;Male;Yes;81;Yes;Lawyer;1;Low;167948;1;Cat_6;B
467825;Female;No;21;No;Marketing;1;Low;128578;8;Cat_6;A
466599;Female;No;33;Yes;Healthcare;1;Low;397939;2;Cat_6;A
466724;Male;No;38;Yes;Artist;0;Low;100988;2;Cat_6;B
463062;Female;Yes;37;Yes;Artist;;Average;101752;3;Cat_6;B
467881;Female;No;33;Yes;Artist;10;Low;43181;1;Cat_7;A
462578;Male;Yes;38;Yes;Artist;8;Average;78291;2;Cat_4;B
459177;Female;Yes;39;Yes;Artist;1;Average;48948;4;Cat_6;A
459232;Female;Yes;59;Yes;Artist;0;High;45476;2;Cat_6;A
459302;Female;Yes;57;Yes;Artist;;Average;82782;4;Cat_2;A
467019;Male;Yes;80;Yes;Lawyer;1;Low;193446;1;Cat_6;A
462122;Male;Yes;42;No;Entertainment;6;Low;64790;3;Cat_6;B
459776;Male;Yes;75;Yes;Lawyer;2;Low;156043;1;Cat_6;B
466074;Female;No;29;No;Engineer;9;Low;104073;2;Cat_4;A
461528;Female;No;33;Yes;Engineer;1;Low;93146;2;Cat_6;A
464375;Female;Yes;63;Yes;Artist;1;Low;78345;2;Cat_6;B
460138;Male;No;33;Yes;Entertainment;9;Low;70588;6;Cat_6;B
460232;Male;No;22;No;Healthcare;8;Low;333155;4;Cat_6;B
464444;Male;Yes;36;Yes;Artist;8;Average;67152;2;Cat_6;A
467783;Female;Yes;53;Yes;Artist;0;Average;57590;3;Cat_6;A
460497;Male;Yes;35;Yes;Entertainment;6;Low;50122;5;Cat_3;B
465124;Female;Yes;29;Yes;Healthcare;6;Average;421723;2;Cat_6;A
464602;Female;Yes;31;Yes;Healthcare;0;Low;449695;1;Cat_1;B
465581;Male;Yes;38;Yes;Artist;0;Low;54785;4;Cat_3;A
462750;Male;No;22;No;Healthcare;9;Low;424921;8;Cat_6;B
461258;Female;Yes;57;Yes;Artist;1;Average;49397;3;Cat_4;A
464958;Female;Yes;42;No;Engineer;1;Average;105820;6;Cat_4;B
462537;Male;No;78;Yes;Entertainment;;Low;103002;1;Cat_6;A
462268;Female;Yes;77;Yes;Lawyer;6;High;177716;2;Cat_6;B
460920;Male;Yes;79;Yes;Lawyer;1;High;119670;2;Cat_6;A
463816;Male;Yes;53;Yes;Healthcare;3;High;320483;4;Cat_7;B
461712;Female;Yes;42;Yes;Artist;1;Low;85469;2;Cat_6;A
461846;Female;No;72;Yes;Artist;1;Low;68364;2;Cat_2;B
464315;Male;Yes;71;No;Executive;1;Average;197927;2;Cat_6;A
467607;Female;No;25;No;Engineer;9;Low;91211;1;Cat_6;B
459259;Male;Yes;74;Yes;Lawyer;;High;146502;2;Cat_6;A
465224;Male;Yes;61;Yes;Executive;0;Low;135862;3;Cat_6;B
463181;Male;Yes;48;Yes;Doctor;5;Average;455868;3;Cat_5;B
467932;Female;No;28;No;Healthcare;0;Low;389526;4;Cat_6;B
466876;Female;Yes;43;Yes;Entertainment;0;Average;97341;2;Cat_2;A
463401;Female;No;18;No;Healthcare;;Low;461583;3;Cat_3;B
464071;Male;Yes;82;Yes;Lawyer;0;High;171251;2;Cat_6;B
464202;Male;Yes;40;Yes;Artist;14;Low;57454;1;Cat_6;A
467163;Male;No;32;No;Healthcare;9;Low;468985;3;Cat_6;B
463453;Male;No;27;Yes;Healthcare;;Low;373285;4;Cat_6;B
466795;Male;;55;Yes;Entertainment;;Average;68795;5;Cat_6;B
461932;Female;No;21;No;Healthcare;3;Low;389835;2;Cat_4;B
467280;Female;No;28;No;Entertainment;10;Low;46656;2;Cat_6;B
463658;Male;Yes;43;Yes;Artist;3;Average;106759;3;Cat_6;A
460579;Female;Yes;38;No;Engineer;0;Average;114768;5;Cat_3;A
462310;Male;Yes;63;Yes;Artist;5;Average;43802;4;Cat_6;A
460321;Male;Yes;25;Yes;Artist;3;Average;46825;2;Cat_6;B
464537;Male;Yes;41;Yes;Artist;8;Average;70614;3;Cat_6;A
463335;Male;No;27;Yes;Doctor;;Low;417872;1;Cat_4;A
467346;Male;Yes;37;Yes;Artist;1;Average;60147;3;Cat_6;A
466126;Female;Yes;57;No;Engineer;0;Low;96001;1;Cat_6;B
464058;Male;Yes;86;Yes;Healthcare;0;Low;334540;1;Cat_6;B
462232;Male;Yes;56;No;Executive;1;High;182290;8;Cat_4;A
463034;Female;No;27;Yes;Homemaker;9;Low;45394;1;Cat_6;B
459543;Male;Yes;70;No;Executive;1;High;180095;2;Cat_6;A
459635;Female;No;22;No;Healthcare;8;Low;384687;4;Cat_6;B
464097;Male;Yes;35;Yes;Doctor;5;High;314152;2;Cat_6;B
466930;Male;No;31;No;Healthcare;2;Low;374034;2;Cat_5;A
463866;Male;Yes;40;Yes;Artist;1;Average;71426;4;Cat_6;A
465387;Female;Yes;43;Yes;Artist;0;Low;96081;2;Cat_6;A
463246;Female;Yes;38;No;Engineer;9;Low;102583;2;Cat_6;A
459719;Male;Yes;84;Yes;Lawyer;;Low;85448;;Cat_4;B
462241;Female;No;28;No;Entertainment;1;Low;50511;4;Cat_6;B
462198;Female;No;39;No;Engineer;2;Low;111047;;Cat_3;B
463283;Female;No;48;Yes;Artist;1;Low;105701;1;Cat_3;B
466983;Female;Yes;41;Yes;Artist;8;Average;59399;2;Cat_6;A
462812;Female;No;29;No;Healthcare;0;Low;316481;3;Cat_6;A
462496;Male;Yes;45;No;Artist;1;Average;109287;3;Cat_6;A
461782;Female;Yes;45;Yes;Artist;;High;83891;5;Cat_6;A
460405;Female;No;41;Yes;Entertainment;5;Low;55703;2;Cat_6;B
460757;Female;Yes;28;No;Homemaker;9;High;30037;3;Cat_6;A
467396;Male;No;20;;Healthcare;0;Low;492820;3;Cat_6;B
466546;Female;Yes;69;Yes;Lawyer;1;High;83399;2;Cat_6;B
459138;Male;Yes;53;Yes;Artist;1;Average;92339;3;Cat_6;A
464830;Male;;47;;Executive;1;Average;122182;5;Cat_4;B
459194;Female;Yes;81;Yes;Lawyer;1;High;89455;2;Cat_6;A
465043;Male;Yes;48;Yes;Doctor;9;Average;357291;5;Cat_6;A
461435;Female;Yes;45;Yes;Artist;8;Average;56838;2;Cat_6;A
462512;Female;Yes;28;No;Entertainment;;Average;48351;2;Cat_4;A
467677;Male;Yes;57;No;Entertainment;0;High;61697;3;Cat_4;B
464216;Male;Yes;51;Yes;Artist;;High;106385;3;Cat_6;A
463279;Male;No;27;No;Entertainment;0;Low;79925;3;Cat_3;A
460395;Female;No;27;Yes;Entertainment;8;Low;48348;3;Cat_6;B
462308;Male;Yes;30;Yes;Healthcare;1;High;435125;2;Cat_4;B
461309;Female;No;21;No;Healthcare;1;Low;319675;4;Cat_6;B
459310;Male;No;38;Yes;Entertainment;1;Low;53005;2;Cat_2;B
459786;Male;Yes;57;No;Marketing;1;High;137453;3;Cat_6;A
467215;Female;Yes;78;Yes;Lawyer;1;High;122860;2;Cat_6;A
460613;Female;Yes;46;Yes;Homemaker;8;Average;38762;3;Cat_3;A
461682;Male;Yes;75;No;Executive;1;High;157862;2;Cat_6;A
466979;Female;Yes;39;Yes;Homemaker;;Low;28516;1;Cat_3;A
467077;Male;;61;Yes;Artist;1;Average;52062;5;Cat_6;A
465605;Female;Yes;52;Yes;Engineer;4;Low;94850;1;Cat_3;B
463896;Female;No;25;No;Homemaker;0;Low;48085;3;Cat_2;A
463481;Female;Yes;37;Yes;Artist;;Average;48591;3;Cat_7;B
463323;Male;Yes;31;Yes;Healthcare;2;Low;492161;2;Cat_6;B
464033;Female;No;18;No;Healthcare;1;Low;479188;4;Cat_6;B
467637;Male;No;36;Yes;Engineer;;Low;96079;2;Cat_3;B
465456;Female;Yes;59;Yes;Artist;3;High;75121;5;Cat_1;B
467831;Male;Yes;39;Yes;Artist;0;Average;76491;2;Cat_6;A
466041;Female;Yes;52;;Engineer;1;Low;107342;1;Cat_4;A
464285;Female;No;25;Yes;Artist;9;Low;95449;1;Cat_6;B
465697;Female;Yes;47;No;Artist;7;Low;105583;1;Cat_6;A
465199;Male;Yes;32;Yes;Entertainment;1;Low;66302;2;Cat_6;A
466057;Female;Yes;38;No;Doctor;1;Average;348447;2;Cat_4;B
467327;Male;Yes;52;Yes;Artist;3;Average;101989;4;Cat_6;A
460495;Male;No;21;No;Healthcare;0;Low;394291;6;Cat_3;B
466180;Male;Yes;70;No;Lawyer;0;Low;180105;1;Cat_6;B
467954;Male;No;31;No;Healthcare;8;Low;450725;4;Cat_6;B
467915;Female;No;23;No;Doctor;0;Low;367009;4;Cat_6;A
464786;Male;No;33;No;Marketing;1;Low;100536;3;Cat_4;B
462811;Male;Yes;37;Yes;Marketing;;High;92427;2;Cat_6;B
459220;Female;Yes;77;Yes;Lawyer;1;High;106188;2;Cat_6;A
461196;Female;Yes;42;Yes;Engineer;8;Low;115924;2;Cat_3;B
465069;Male;Yes;73;Yes;Healthcare;1;Average;326136;3;Cat_6;A
464959;Female;Yes;40;Yes;Engineer;1;Average;103671;6;Cat_4;B
460537;Female;No;33;Yes;Artist;0;Low;60529;3;Cat_3;A
461019;Male;No;18;No;Healthcare;0;Low;317234;3;Cat_3;B
467240;Female;;22;No;Doctor;6;High;408242;3;Cat_6;B
460116;Female;Yes;43;Yes;;1;Low;;2;Cat_6;B
466319;Female;;29;No;Healthcare;1;Low;384196;4;Cat_6;A
465801;Male;;37;Yes;Doctor;8;Low;392635;6;Cat_6;A
461686;Male;Yes;59;Yes;Artist;1;Low;109308;2;Cat_6;B
459263;Female;No;32;No;Healthcare;8;Low;472212;4;Cat_6;B
460487;Female;No;42;No;Homemaker;;Low;34997;1;Cat_3;B
462947;Female;Yes;46;Yes;Artist;1;Low;75691;1;Cat_6;B
463875;Male;Yes;53;Yes;Entertainment;1;Low;65690;3;Cat_2;A
459704;Male;Yes;41;Yes;Artist;1;Average;97628;3;Cat_6;B
467741;Male;No;21;No;Healthcare;1;Low;394877;3;Cat_4;B
464978;Male;Yes;62;No;Executive;0;High;109697;2;Cat_4;B
465402;Male;No;31;No;Healthcare;;Low;473249;;Cat_6;B
465191;Female;No;58;Yes;Engineer;1;Low;110861;1;Cat_6;A
459459;Male;Yes;36;Yes;Artist;4;Low;81468;1;Cat_6;A
467458;Female;No;28;Yes;Entertainment;0;Low;70608;2;Cat_6;B
459223;Female;Yes;47;Yes;Doctor;1;Average;392816;4;Cat_6;A
465762;Female;No;36;No;Engineer;9;Low;107685;;Cat_4;B
466882;Male;No;36;Yes;Artist;0;Low;46752;;Cat_6;A
463170;Female;;33;Yes;Healthcare;0;Low;312812;5;Cat_3;B
462296;Female;Yes;46;Yes;Artist;0;High;48539;4;Cat_6;A
466625;Male;Yes;49;Yes;Artist;0;Average;96718;2;Cat_7;A
462043;Male;No;33;No;Healthcare;0;Low;340623;5;Cat_6;A
466777;Female;Yes;49;Yes;Homemaker;8;Average;31232;2;Cat_6;A
459959;Male;Yes;25;Yes;Artist;9;Low;102685;4;Cat_6;B
462470;Male;Yes;80;Yes;Executive;3;Low;133671;1;Cat_6;B
460805;Male;No;36;Yes;Healthcare;8;Low;394456;4;Cat_2;A
460026;Male;No;26;No;Engineer;7;Low;116418;1;Cat_6;B
463244;Female;Yes;45;No;Doctor;1;Low;386564;1;Cat_6;B
463902;Female;Yes;41;Yes;Entertainment;;Average;57871;4;Cat_6;A
462032;Female;Yes;69;Yes;Artist;0;Low;60281;2;Cat_6;A
467291;Male;Yes;53;Yes;Entertainment;1;Average;51372;4;Cat_6;B
467847;Male;Yes;41;Yes;Artist;8;High;64402;2;Cat_2;A
462243;Male;Yes;43;No;Executive;1;Low;163108;4;Cat_6;A
466626;Female;Yes;51;Yes;Artist;1;Average;84329;2;Cat_7;A
464372;Male;Yes;45;Yes;Artist;1;Average;109438;6;Cat_5;A
465005;Male;Yes;50;Yes;Executive;4;High;109318;3;Cat_6;A
466185;Male;Yes;57;Yes;Doctor;0;Average;471526;4;Cat_6;A
462165;Male;Yes;70;Yes;Lawyer;3;High;170977;2;Cat_6;B
464740;Female;Yes;59;No;Artist;1;Low;46530;3;Cat_4;A
467391;Male;Yes;84;Yes;Lawyer;;Low;149097;1;Cat_6;A
463753;Female;No;30;Yes;Healthcare;0;Low;443297;5;Cat_2;B
460892;Male;Yes;43;Yes;Engineer;;Average;92246;4;Cat_7;A
459852;Male;No;40;Yes;Artist;7;Low;86641;1;Cat_6;A
460777;Male;Yes;74;No;Lawyer;0;Low;169176;1;Cat_6;B
463202;Male;No;33;No;Marketing;0;Low;146469;3;Cat_3;B
466973;Female;Yes;63;Yes;Marketing;2;Low;130439;1;Cat_6;B
460739;Male;Yes;41;Yes;Executive;;High;198917;5;Cat_6;A
459217;Female;Yes;60;No;Lawyer;1;Average;167427;3;Cat_6;B
462148;Male;Yes;62;Yes;Artist;0;Average;63892;;Cat_4;A
462265;Male;No;31;Yes;Doctor;3;Low;415842;4;Cat_6;A
460455;Female;Yes;28;Yes;Homemaker;9;Average;41405;2;Cat_3;B
462402;Female;Yes;37;No;Entertainment;1;Average;60362;2;Cat_4;B
459386;Male;Yes;70;No;Lawyer;0;High;127053;2;Cat_6;B
461526;Male;Yes;78;No;Entertainment;0;Low;75392;2;Cat_6;B
466782;Male;No;19;No;;9;Low;;3;Cat_4;B
461538;Female;No;38;Yes;Artist;8;Low;43428;8;Cat_2;B
460736;Male;No;19;No;Entertainment;0;Low;48922;3;Cat_6;A
459859;Female;Yes;28;No;Doctor;9;Low;379694;1;Cat_7;A
466252;Female;Yes;73;No;Executive;0;Low;185744;3;Cat_4;B
462240;Male;Yes;84;No;Lawyer;1;High;109888;2;Cat_6;A
466920;Male;No;21;No;Healthcare;7;Low;438617;4;Cat_3;B
466293;Male;Yes;79;No;Lawyer;0;High;124846;2;Cat_6;B
466926;Male;No;20;No;Healthcare;0;Low;421676;;Cat_6;B
464422;Male;No;59;No;Entertainment;;Low;92616;1;Cat_3;A
461517;Male;Yes;42;Yes;Artist;0;Average;54512;3;Cat_6;B
466763;Male;Yes;55;Yes;Homemaker;0;Low;42719;4;Cat_6;B
460822;Male;Yes;41;Yes;Artist;0;Low;53903;2;Cat_6;A
460957;Male;Yes;48;Yes;Entertainment;1;Low;72744;;Cat_4;B
466715;Male;Yes;72;Yes;Executive;1;High;184813;4;Cat_6;A
459843;Male;Yes;52;No;Artist;;Average;66506;6;Cat_6;B
459653;Female;No;25;Yes;;8;Low;;1;Cat_6;B
460045;Male;Yes;56;Yes;Artist;0;Low;97273;2;Cat_6;B
464249;Male;Yes;80;No;Lawyer;;High;100017;2;Cat_6;A
467723;Male;Yes;83;No;Executive;0;Low;177250;7;Cat_6;B
459764;Male;Yes;48;Yes;Artist;1;Average;92313;2;;B
466664;Female;Yes;47;Yes;Doctor;1;Average;382333;2;Cat_4;A
464867;Female;Yes;47;Yes;Doctor;1;Average;340187;2;Cat_4;B
459742;Female;Yes;83;No;Lawyer;1;High;172673;2;Cat_6;A
463768;Female;Yes;38;No;Engineer;1;Low;115850;1;Cat_4;A
465636;Male;No;29;Yes;Healthcare;3;Low;414281;3;Cat_4;B
467639;Male;Yes;50;Yes;Entertainment;0;Average;95663;4;Cat_6;B
464760;Female;Yes;52;No;Engineer;6;Average;106635;4;Cat_4;B
464986;Male;Yes;67;No;Lawyer;;High;85823;2;Cat_6;A
462024;Male;No;33;Yes;Entertainment;1;Low;52165;8;Cat_4;A
464730;Male;Yes;36;No;Executive;1;High;105780;6;Cat_4;B
465823;Male;Yes;65;No;Entertainment;7;Average;68309;4;Cat_4;B
465546;Female;No;25;No;Marketing;1;Low;99963;9;Cat_5;B
460460;Male;Yes;27;No;Entertainment;4;Low;67614;4;Cat_3;B
467202;Male;Yes;22;No;Doctor;1;Low;451738;4;Cat_6;A
467184;Male;Yes;51;No;Engineer;0;Average;96208;3;Cat_6;B
465327;Female;No;42;Yes;Entertainment;1;Low;89834;1;Cat_6;B
459314;Male;Yes;46;Yes;Artist;;Average;61502;4;Cat_6;A
466072;Female;No;23;No;Healthcare;1;Low;376013;3;Cat_3;B
466086;Male;Yes;80;Yes;Lawyer;0;High;133108;2;Cat_6;A
459343;Female;Yes;40;Yes;Entertainment;12;Low;99075;6;Cat_6;A
459224;Female;Yes;48;Yes;Artist;0;Average;85948;2;Cat_6;A
465473;Female;No;55;Yes;Artist;3;Low;53468;1;Cat_6;A
466887;Male;Yes;36;Yes;Entertainment;1;Low;101508;3;Cat_3;A
463682;Male;Yes;41;Yes;Artist;12;Average;97571;2;Cat_6;B
460963;Female;No;32;Yes;Artist;0;Low;103269;3;Cat_6;B
467033;Male;Yes;37;Yes;Entertainment;8;Average;88379;2;Cat_2;B
463883;Male;No;30;No;Healthcare;0;Low;468105;2;Cat_4;B
466716;Female;Yes;79;Yes;Lawyer;1;Low;114805;1;Cat_6;A
464251;Male;Yes;65;Yes;Artist;0;Average;106520;4;Cat_2;B
463843;Male;Yes;49;Yes;Executive;0;High;142517;4;Cat_6;A
461476;Male;Yes;53;Yes;Artist;1;Average;78132;4;Cat_2;A
467787;Male;No;20;No;Healthcare;8;Low;440837;5;Cat_6;B
463130;Female;Yes;78;No;Lawyer;1;High;192787;2;Cat_6;B
467722;Male;No;32;Yes;Doctor;6;Low;421646;5;Cat_6;B
465241;Male;No;23;No;Healthcare;3;Low;310691;2;Cat_4;B
460345;Female;Yes;40;Yes;Artist;1;Average;56478;2;Cat_6;A
463512;Female;No;30;No;Engineer;0;Low;90937;3;Cat_6;B
466255;Male;Yes;45;Yes;Entertainment;0;Low;42481;4;Cat_2;A
463449;Male;Yes;25;No;Healthcare;1;Average;337696;2;Cat_6;B
459276;Female;No;20;No;Healthcare;0;Low;306597;4;Cat_6;B
460564;Female;Yes;28;;Homemaker;6;Average;35162;3;Cat_3;A
463644;Female;No;27;Yes;Healthcare;1;Low;329588;3;Cat_7;B
466253;Male;No;19;No;Healthcare;0;Low;465465;3;Cat_2;B
463760;Female;No;27;No;Doctor;1;Low;478673;;;A
